Ligand_id,Classification,Count_general,Count_diff,Ligand_name
DKA,TRANSCRIPTION,28,13,DECANOIC ACID
DKA,PROTEIN BINDING,28,13,DECANOIC ACID
DKA,OXIDOREDUCTASE,28,13,DECANOIC ACID
DKA,PLASMA PROTEIN,28,13,DECANOIC ACID
DKA,LIPID TRANSPORT,28,13,DECANOIC ACID
DKA,LIGASE,28,13,DECANOIC ACID
DKA,PROTON TRANSPORT,28,13,DECANOIC ACID
GLC,ISOMERASE,228,32,alpha-D-glucopyranose
GLC,TRANSPORT PROTEIN,228,32,alpha-D-glucopyranose
GLC,TRANSFERASE,228,32,alpha-D-glucopyranose
GLC,STRUCTURAL GENOMICS,228,32,alpha-D-glucopyranose
GLC,HYDROLASE,228,32,alpha-D-glucopyranose
GLC,OXIDOREDUCTASE,228,32,alpha-D-glucopyranose
GLC,TRANSCRIPTION,228,32,alpha-D-glucopyranose
GLC,METAL BINDING PROTEIN,228,32,alpha-D-glucopyranose
GLC,TRANSCRIPTION REGULATOR,228,32,alpha-D-glucopyranose
GLC,ELECTRON TRANSPORT,228,32,alpha-D-glucopyranose
GLC,LYASE,228,32,alpha-D-glucopyranose
GLC,PTERIN BINDING PROTEIN,228,32,alpha-D-glucopyranose
GLC,VIRAL PROTEIN,228,32,alpha-D-glucopyranose
GLC,CELL ADHESION,228,32,alpha-D-glucopyranose
GLC,STRUCTURAL PROTEIN,228,32,alpha-D-glucopyranose
GLC,SUGAR BINDING PROTEIN,228,32,alpha-D-glucopyranose
GLC,TOXIN,228,32,alpha-D-glucopyranose
GLC,LIPID TRANSPORT,228,32,alpha-D-glucopyranose
GLC,DNA BINDING PROTEIN,228,32,alpha-D-glucopyranose
GLC,GLYCOGEN PHOSPHORYLASE,228,32,alpha-D-glucopyranose
GLC,BLOOD CLOTTING,228,32,alpha-D-glucopyranose
GLC,LECTIN,228,32,alpha-D-glucopyranose
GLC,HEXOKINASE,228,32,alpha-D-glucopyranose
GLC,GLYCOGEN METABOLISM,228,32,alpha-D-glucopyranose
GLC,GLYCOSIDASE,228,32,alpha-D-glucopyranose
GLC,NUCLEAR PROTEIN,228,32,alpha-D-glucopyranose
GLC,PHOTOSYNTHESIS,228,32,alpha-D-glucopyranose
GLC,RNA BINDING PROTEIN,228,32,alpha-D-glucopyranose
GLC,OXYGEN TRANSPORT,228,32,alpha-D-glucopyranose
GLC,SIGNALING PROTEIN,228,32,alpha-D-glucopyranose
GLC,CARBOHYDRATE-BINDING PROTEIN,228,32,alpha-D-glucopyranose
GLC,IMMUNE SYSTEM,228,32,alpha-D-glucopyranose
MLA,LYASE,168,32,MALONIC ACID
MLA,HYDROLASE,168,32,MALONIC ACID
MLA,APOPTOSIS,168,32,MALONIC ACID
MLA,ISOMERASE,168,32,MALONIC ACID
MLA,SIGNALING PROTEIN,168,32,MALONIC ACID
MLA,OXIDOREDUCTASE,168,32,MALONIC ACID
MLA,TRANSFERASE,168,32,MALONIC ACID
MLA,PROTEIN TRANSPORT,168,32,MALONIC ACID
MLA,IMMUNE SYSTEM,168,32,MALONIC ACID
MLA,ANTITUMOR PROTEIN,168,32,MALONIC ACID
MLA,VIRAL PROTEIN,168,32,MALONIC ACID
MLA,FLUORESCENT PROTEIN,168,32,MALONIC ACID
MLA,DNA BINDING PROTEIN,168,32,MALONIC ACID
MLA,TRANSCRIPTION,168,32,MALONIC ACID
MLA,SOLUTE-BINDING PROTEIN,168,32,MALONIC ACID
MLA,REPLICATION,168,32,MALONIC ACID
MLA,CELL ADHESION,168,32,MALONIC ACID
MLA,CELL CYCLE,168,32,MALONIC ACID
MLA,ONCOPROTEIN,168,32,MALONIC ACID
MLA,CYTOKINE,168,32,MALONIC ACID
MLA,RNA BINDING PROTEIN,168,32,MALONIC ACID
MLA,LIGASE,168,32,MALONIC ACID
MLA,TRANSPORT PROTEIN,168,32,MALONIC ACID
MLA,MEMBRANE PROTEIN,168,32,MALONIC ACID
MLA,PTERIN BINDING PROTEIN,168,32,MALONIC ACID
MLA,LIPID BINDING PROTEIN,168,32,MALONIC ACID
MLA,PROTEIN BINDING,168,32,MALONIC ACID
MLA,PHOTOSYNTHESIS,168,32,MALONIC ACID
MLA,CONTRACTILE PROTEIN,168,32,MALONIC ACID
MLA,CYTOSOLIC PROTEIN,168,32,MALONIC ACID
MLA,BIOSYNTHETIC PROTEIN,168,32,MALONIC ACID
MLA,UNKNOWN FUNCTION,168,32,MALONIC ACID
MAE,LYASE,35,8,MALEIC ACID
MAE,HYDROLASE,35,8,MALEIC ACID
MAE,ISOMERASE,35,8,MALEIC ACID
MAE,LIGASE,35,8,MALEIC ACID
MAE,TRANSFERASE,35,8,MALEIC ACID
MAE,OXIDOREDUCTASE,35,8,MALEIC ACID
MAE,AMINOTRANSFERASE,35,8,MALEIC ACID
MAE,MEMBRANTE PROTEIN,35,8,MALEIC ACID
PRP,TRANSFERASE,78,5,1-O-pyrophosphono-5-O-phosphono-alpha-D-ribofuranose
PRP,BIOSYNTHETIC PROTEIN,78,5,1-O-pyrophosphono-5-O-phosphono-alpha-D-ribofuranose
PRP,RECOMBINATION,78,5,1-O-pyrophosphono-5-O-phosphono-alpha-D-ribofuranose
PRP,MEMBRANE PROTEIN,78,5,1-O-pyrophosphono-5-O-phosphono-alpha-D-ribofuranose
PRP,STRUCTURAL PROTEIN,78,5,1-O-pyrophosphono-5-O-phosphono-alpha-D-ribofuranose
RNS,ISOMERASE,4,2,L-RHAMNOSE
RNS,BIOSYNTHETIC PROTEIN,4,2,L-RHAMNOSE
RAM,ISOMERASE,12,8,alpha-L-rhamnopyranose
RAM,TRANSPORT PROTEIN,12,8,alpha-L-rhamnopyranose
RAM,HYDROLASE,12,8,alpha-L-rhamnopyranose
RAM,ANTIBIOTIC,12,8,alpha-L-rhamnopyranose
RAM,LYASE,12,8,alpha-L-rhamnopyranose
RAM,IMMUNE SYSTEM,12,8,alpha-L-rhamnopyranose
RAM,SUGAR BINDING PROTEIN,12,8,alpha-L-rhamnopyranose
RAM,TRANSFERASE,12,8,alpha-L-rhamnopyranose
RM4,ISOMERASE,9,4,beta-L-rhamnopyranose
RM4,SUGAR BINDING PROTEIN,9,4,beta-L-rhamnopyranose
RM4,OXIDOREDUCTASE,9,4,beta-L-rhamnopyranose
RM4,TRANSCRIPTION,9,4,beta-L-rhamnopyranose
CIS,LIPID TRANSPORT,6,2,"(15Z)-N-((1S,2R,3E)-2-HYDROXY-1-{[(3-O-SULFO-BETA-D-GALACTOPYRANOSYL)OXY]METHYL}HEPTADEC-3-ENYL)TETRACOS-15-ENAMIDE"
CIS,IMMUNE SYSTEM,6,2,"(15Z)-N-((1S,2R,3E)-2-HYDROXY-1-{[(3-O-SULFO-BETA-D-GALACTOPYRANOSYL)OXY]METHYL}HEPTADEC-3-ENYL)TETRACOS-15-ENAMIDE"
HEX,LIPID TRANSPORT,59,8,HEXANE
HEX,HYDROLASE,59,8,HEXANE
HEX,MEMBRANE PROTEIN,59,8,HEXANE
HEX,TRANSPORT PROTEIN,59,8,HEXANE
HEX,LIPID BINDING PROTEIN,59,8,HEXANE
HEX,OXIDOREDUCTASE,59,8,HEXANE
HEX,SIGNALING PROTEIN,59,8,HEXANE
HEX,TRIOSEPHOSPHATE ISOMERASE,59,8,HEXANE
0OD,BIOTIN-BINDING PROTEIN,4,2,"trichloro{(1,2,3,4,5-eta)-1,2,3,4-tetramethyl-5-[2-({5-[(3aS,4S,6aR)-2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanoyl}amino)ethyl]cyclopentadienyl}rhodium(1+)"
0OD,UNKNOWN FUNCTION,4,2,"trichloro{(1,2,3,4,5-eta)-1,2,3,4-tetramethyl-5-[2-({5-[(3aS,4S,6aR)-2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanoyl}amino)ethyl]cyclopentadienyl}rhodium(1+)"
RH,BIOTIN-BINDING PROTEIN,15,3,Rhodium
RH,HYDROLASE,15,3,Rhodium
RH,METAL BINDING PROTEIN,15,3,Rhodium
OGA,OXIDOREDUCTASE,138,12,N-OXALYLGLYCINE
OGA,STRUCTURAL PROTEIN,138,12,N-OXALYLGLYCINE
OGA,METAL BINDING PROTEIN,138,12,N-OXALYLGLYCINE
OGA,TRANSLATION,138,12,N-OXALYLGLYCINE
OGA,GENE REGULATION,138,12,N-OXALYLGLYCINE
OGA,TRANSCRIPTION,138,12,N-OXALYLGLYCINE
OGA,DNA BINDING PROTEIN,138,12,N-OXALYLGLYCINE
OGA,HYDROLASE,138,12,N-OXALYLGLYCINE
OGA,RNA BINDING PROTEIN,138,12,N-OXALYLGLYCINE
OGA,PROTEIN BINDING,138,12,N-OXALYLGLYCINE
OGA,NUCLEAR PROTEIN,138,12,N-OXALYLGLYCINE
OGA,TRANSCRIPTION ACTIVATOR,138,12,N-OXALYLGLYCINE
AKG,OXIDOREDUCTASE,330,22,2-OXOGLUTARIC ACID
AKG,STRUCTURAL PROTEIN,330,22,2-OXOGLUTARIC ACID
AKG,TRANSFERASE,330,22,2-OXOGLUTARIC ACID
AKG,GENE REGULATION,330,22,2-OXOGLUTARIC ACID
AKG,FLUORESCENT PROTEIN,330,22,2-OXOGLUTARIC ACID
AKG,TRANSCRIPTION,330,22,2-OXOGLUTARIC ACID
AKG,UNKNOWN FUNCTION,330,22,2-OXOGLUTARIC ACID
AKG,BIOSYNTHETIC PROTEIN,330,22,2-OXOGLUTARIC ACID
AKG,ANTIBIOTIC,330,22,2-OXOGLUTARIC ACID
AKG,HYDROLASE,330,22,2-OXOGLUTARIC ACID
AKG,METAL BINDING PROTEIN,330,22,2-OXOGLUTARIC ACID
AKG,SIGNALING PROTEIN,330,22,2-OXOGLUTARIC ACID
AKG,STRUCTURAL GENOMICS,330,22,2-OXOGLUTARIC ACID
AKG,DNA REPAIR,330,22,2-OXOGLUTARIC ACID
AKG,ISOMERASE,330,22,2-OXOGLUTARIC ACID
AKG,TRANSCRIPTION REGULATOR,330,22,2-OXOGLUTARIC ACID
AKG,MEMBRANE TRANSPORT,330,22,2-OXOGLUTARIC ACID
AKG,LYASE,330,22,2-OXOGLUTARIC ACID
AKG,PLANT PROTEIN,330,22,2-OXOGLUTARIC ACID
AKG,TRANSCRIPTION ACTIVATOR,330,22,2-OXOGLUTARIC ACID
AKG,TRANSPORT PROTEIN,330,22,2-OXOGLUTARIC ACID
AKG,PROTEIN BINDING,330,22,2-OXOGLUTARIC ACID
XXH,HYDROLASE,6,2,4-nitrobenzaldehyde
XXH,IMMUNE SYSTEM,6,2,4-nitrobenzaldehyde
NMN,LIGASE,41,6,BETA-NICOTINAMIDE RIBOSE MONOPHOSPHATE
NMN,HYDROLASE,41,6,BETA-NICOTINAMIDE RIBOSE MONOPHOSPHATE
NMN,OXIDOREDUCTASE,41,6,BETA-NICOTINAMIDE RIBOSE MONOPHOSPHATE
NMN,TRANSFERASE,41,6,BETA-NICOTINAMIDE RIBOSE MONOPHOSPHATE
NMN,SIGNALING PROTEIN,41,6,BETA-NICOTINAMIDE RIBOSE MONOPHOSPHATE
NMN,DNA BINDING PROTEIN,41,6,BETA-NICOTINAMIDE RIBOSE MONOPHOSPHATE
ATM,TRANSFERASE,10,3,3'-AZIDO-3'-DEOXYTHYMIDINE-5'-MONOPHOSPHATE
ATM,PHOSPHOTRANSFERASE,10,3,3'-AZIDO-3'-DEOXYTHYMIDINE-5'-MONOPHOSPHATE
ATM,HYDROLASE,10,3,3'-AZIDO-3'-DEOXYTHYMIDINE-5'-MONOPHOSPHATE
CS2,LYASE,9,4,D-MANNONIC ACID
CS2,OXIDOREDUCTASE,9,4,D-MANNONIC ACID
CS2,ISOMERASE,9,4,D-MANNONIC ACID
CS2,SOLUTE-BINDING PROTEIN,9,4,D-MANNONIC ACID
GDP,LYASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,METAL BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,PROTEIN TRANSPORT,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,HYDROLASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TRANSPORT PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TRANSLATION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,HYDROLASE ACTIVATOR,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,CHAPERONE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,PROTEIN BINDING,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,GTP-BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,SIGNALING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,CELL CYCLE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TRANSFERASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,METAL TRANSPORT,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,VIRAL PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,STRUCTURAL PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,OXIDOREDUCTASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,NUCLEAR PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,DNA BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,BIOSYNTHETIC PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,RNA BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,IMMUNE SYSTEM,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,ONCOPROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,MOTOR PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,ANTIBIOTIC,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,STRUCTURAL GENOMICS,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,REPLICATION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,ANTIVIRAL PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,ONCOGENE PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,GTP BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,LIGASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TOXIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,RIBOSOME,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,CELL INVASION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,UNKNOWN FUNCTION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TRANSCRIPTION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,CYTOSOLIC PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,ISOMERASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,MEMBRANE PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,SUGAR BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TRANSLATION FACTOR,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,SIGNAL RECOGNITION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,NUCLEOTIDE BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,ELONGATION FACTOR,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,G-PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,NUCLEOTIDE-BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,ENDOCYTOSIS,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,SIGNAL TRANSDUCTION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,GTPASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,PHOSPHOTRANSFERASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,SIGNAL TRANSDUCTION PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TRANSLATIONAL GTPASE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,GENE REGULATION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,G PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,TRANSPORT AND PROTECTION PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,CELL-DIVISION PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,PROTO-ONCOGENE,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,GTP-BINDING,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,LIGAND BINDING PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,BACTERIAL CELL DIVISION INHIBITOR,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,GTPASE ACTIVATN,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,OXYGEN TRANSPORT,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,CELL ADHESION,1107,64,GUANOSINE-5'-DIPHOSPHATE
GDP,PLANT PROTEIN,1107,64,GUANOSINE-5'-DIPHOSPHATE
ASO,HYDROLASE,5,4,"1,5-anhydro-D-glucitol"
ASO,TRANSFERASE,5,4,"1,5-anhydro-D-glucitol"
ASO,BLOOD CLOTTING,5,4,"1,5-anhydro-D-glucitol"
ASO,ISOMERASE,5,4,"1,5-anhydro-D-glucitol"
XYL,HYDROLASE,23,7,Xylitol
XYL,ISOMERASE,23,7,Xylitol
XYL,TRANSPORT PROTEIN,23,7,Xylitol
XYL,HYDROLASE INHIBITOR,23,7,Xylitol
XYL,OXIDOREDUCTASE,23,7,Xylitol
XYL,STRUCTURAL GENOMICS,23,7,Xylitol
XYL,LYASE,23,7,Xylitol
NH3,TRANSPORT PROTEIN,27,7,AMMONIA
NH3,OXIDOREDUCTASE,27,7,AMMONIA
NH3,HYDROLASE,27,7,AMMONIA
NH3,SIGNALING PROTEIN,27,7,AMMONIA
NH3,ELECTRON TRANSPORT,27,7,AMMONIA
NH3,LIGAND BINDING PROTEIN,27,7,AMMONIA
NH3,RNA BINDING PROTEIN,27,7,AMMONIA
SDS,TRANSPORT PROTEIN,10,6,DODECYL SULFATE
SDS,ALLERGEN,10,6,DODECYL SULFATE
SDS,STRUCTURAL PROTEIN,10,6,DODECYL SULFATE
SDS,METAL BINDING PROTEIN,10,6,DODECYL SULFATE
SDS,HYDROLASE,10,6,DODECYL SULFATE
SDS,CARDIOTOXIN,10,6,DODECYL SULFATE
MPD,PROTEIN BINDING,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,OXIDOREDUCTASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ISOMERASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,TOXIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,IMMUNE SYSTEM,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,TRANSFERASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,HYDROLASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,LIGASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,TRANSLATION,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,VIRAL PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,STRUCTURAL GENOMICS,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,STRUCTURAL PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,PROTEIN TRANSPORT,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,GENE REGULATION,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CHAPERONE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CALCIUM BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,TRANSCRIPTION,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ALLERGEN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,TRANSPORT PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,MEMBRANE PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CARBOXYLIC ESTER HYDROLASE ZYMOGEN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,BIOTIN-BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ATP-BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ONCOPROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,METAL BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,EXOCYTOSIS,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,RNA BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,SIGNALING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,LIPID BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,PROTEIN FIBRIL,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,LYASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ANTIMICROBIAL PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,RIBOSOMAL PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CELL CYCLE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ELECTRON TRANSPORT,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,PLANT PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,APOPTOSIS,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CELL ADHESION,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,TRANSCRIPTION REGULATOR,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,REPLICATION,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,SUGAR BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,DNA BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,UNKNOWN FUNCTION,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,BIOSYNTHETIC PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,METAL TRANSPORT,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,NUCLEAR PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,DE NOVO PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,MEMBRANE BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,LIPID TRANSPORT,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,FLUORESCENT PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CYTOSOLIC PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,RNA-BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,SYNTHASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,FLAVOPROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,SPLICING,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,HORMONE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,RECEPTOR,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CALCIUM-BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,HYDROLASE INHIBITOR,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,OXYGEN TRANSPORT,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,HYDROLASE RECEPTOR,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,TRANSCRIPTION ACTIVATOR,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,APOPROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CYTOKINE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,GROWTH FACTOR,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,SECRETION SYSTEM,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,SH2-DOMAIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,MOTOR PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CONTRACTILE PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,PHOSPHOTRIESTERASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ANTITUMOR PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,VIRUS,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,APOCRUSTACYANIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,RECOMBINATION,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,SIGNALLING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ANTIBIOTIC,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,CARBOHYDRATE BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,ANTIVIRAL PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,PEPTIDE BINDING PROTEIN,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,HORMONE RECEPTOR,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
MPD,HYDROXYLASE,1663,82,"(4S)-2-METHYL-2,4-PENTANEDIOL"
GNP,SIGNALING PROTEIN,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,HYDROLASE,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,TRANSLATION,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,PROTEIN TRANSPORT,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,TRANSFERASE,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,PROTEIN BINDING,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,ONCOGENE PROTEIN,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,CELL ADHESION,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
GNP,ONCOPROTEIN,459,37,PHOSPHOAMINOPHOSPHONIC ACID-GUANYLATE ESTER
